CODE;CITY;COUNTRY;LAT;LON
LEA;AL-AHSA;SAUDI ARABIA;25.2840;49.4860
N/A;OMIDYEH;IRAN;30.8350;49.5350
N/A;ABQAIQ;SAUDI ARABIA;25.9110;49.5910
RAS;RASHT;IRAN;37.3250;49.6060
ZWA;ANDAPA;MADAGASCAR;-14.6520;49.6210
N/A;AGHAJARI;IRAN;30.7450;49.6760
WMN;MAROANTSETRA;MADAGASCAR;-15.4370;49.6880
WMR;MANANARA;MADAGASCAR;-16.1640;49.7740
DMM;DAMMAM;SAUDI ARABIA;26.4710;49.7980
SMS;SAINTE MARIE;MADAGASCAR;-17.0940;49.8160
N/A;ARAK;IRAN;34.1400;49.8480
VOH;VOHEMAR;MADAGASCAR;-13.3760;50.0030
N/A;RAS TANURA;SAUDI ARABIA;26.7230;50.0310
N/A;GHAZVIN;IRAN;36.2410;50.0470
BAK;BAKU;RUSSIA;40.4680;50.0470
DHA;DHAHRAN;SAUDI ARABIA;26.2650;50.1520
KBY;SAMARA;RUSSIA;53.5050;50.1640
SVB;SAMBAVA;MADAGASCAR;-14.2790;50.1750
N/A;KHARK ISLAND;IRAN;29.2590;50.3240
N/A;BAHRAIN;BAHRAIN;25.9180;50.5910
BAH;BAHRAIN;BAHRAIN;26.2710;50.6340
RZR;RAMSAR;IRAN;36.9100;50.6790
N/A;GACHSARAN;IRAN;30.3370;50.8280
BUZ;BUSHEHR;IRAN;28.9450;50.8340
SCW;SYKTYVKAR;RUSSIA;61.6480;50.8460
N/A;SHEVCHENKO;RUSSIA;43.8600;51.0920
N/A;FARQUHAR;SEYCHELLES;-10.1090;51.1760
THR;TEHERAN;IRAN;35.6890;51.3130
N/A;MAHMOOD ABAD;IRAN;34.1690;51.3180
N/A;TEHERAN;IRAN;35.6450;51.3810
N/A;NOSHAHR;IRAN;36.6630;51.4650
N/A;TEHERAN;IRAN;35.7030;51.4750
URA;URALSK;RUSSIA;51.1520;51.5460
N/A;DARAN;IRAN;32.9290;51.5610
DOH;DOHA;QATAR;25.2610;51.5650
N/A;ESFAHAN;IRAN;32.5670;51.6910
N/A;SEPAH;IRAN;32.6210;51.6970
N/A;ESFAHAN;IRAN;32.7510;51.8620
N/A;AL HAMRA;UNITED ARAB EMIRATES;24.0740;52.4630
SYZ;SHIRAZ;IRAN;29.5390;52.5890
N/A;JEBEL DHANA;UNITED ARAB EMIRATES;24.1870;52.6140
N/A;GOLBANDI;IRAN;27.4840;52.6180
N/A;ZARGHAN;IRAN;29.7540;52.6940
N/A;ALPHONSE;SEYCHELLES;-7.0050;52.7260
N/A;DAS ISLAND;UNITED ARAB EMIRATES;25.1460;52.8740
KRW;KRASNOVODSK;RUSSIA;40.0330;52.9830
N/A;ZIRKU;UNITED ARAB EMIRATES;24.8610;53.0780
N/A;DASHT-E-NAZ;IRAN;36.6440;53.1880
N/A;LAMERD;IRAN;27.3710;53.1890
N/A;LAVAN ISLAND;IRAN;26.8100;53.3560
N/A;SEMNAN;IRAN;35.5910;53.4950
N/A;JAHROM;IRAN;28.5860;53.5790
DES;DESROCHES;SEYCHELLES;-5.6960;53.6540
N/A;FASA;IRAN;28.8920;53.7230
KIH;KISH ISLAND;IRAN;26.5270;53.9820
TTH;THUMRAIT;OMAN;17.6660;54.0240
SLL;SALALAH;OMAN;17.0390;54.0910
AZD;YAZD;IRAN;31.9050;54.2760
N/A;BASTAK;IRAN;27.2120;54.3180
N/A;LAR;IRAN;27.6740;54.3810
N/A;GORGAN;IRAN;36.9090;54.4020
N/A;DARAB;IRAN;28.7210;54.4410
AZI;ABU DHABI;UNITED ARAB EMIRATES;24.4280;54.4580
N/A;SIRI ISLAND;IRAN;25.9090;54.5390
N/A;ABU DHABI;UNITED ARAB EMIRATES;24.2480;54.5470
AUH;ABU DHABI;UNITED ARAB EMIRATES;24.4330;54.6510
BDH;BANDAR LENGEH;IRAN;26.5320;54.8220
N/A;ABUMUSA I.;IRAN;25.8760;55.0330
N/A;EMAM SHAHR;IRAN;36.4240;55.1060
DXB;DUBAI;UNITED ARAB EMIRATES;25.2550;55.3640
ZSE;ST.-PIERRE;REUNION ISLAND;-21.3210;55.4250
N/A;KALALEH;IRAN;37.3830;55.4520
REN;ORENBURG;RUSSIA;51.7960;55.4570
SHJ;SHARJAH;UNITED ARAB EMIRATES;25.3280;55.5170
SEZ;MAHE;SEYCHELLES;-4.6740;55.5220
N/A;AL AIN;UNITED ARAB EMIRATES;24.2620;55.6090
N/A;SIRJAN;IRAN;29.5510;55.6720
PRI;PRASLIN;SEYCHELLES;-4.3190;55.6910
UFA;UFA;RUSSIA;54.5570;55.8740
N/A;GHESHM I.;IRAN;26.7550;55.9020
RKT;RAS AL KHAIMAH;UNITED ARAB EMIRATES;25.6130;55.9390
PEE;PERM;RUSSIA;57.9170;56.0260
N/A;RAFSANJAN;IRAN;30.2980;56.0520
N/A;BANDAR ABBAS;IRAN;27.1580;56.1720
N/A;SHAHR ABAD;IRAN;37.6280;56.1730
KHS;KHASAB;OMAN;26.1710;56.2410
N/A;COETIVY;SEYCHELLES;-7.1640;56.2640
FJR;FUJEIRAH;UNITED ARAB EMIRATES;25.1120;56.3240
BND;BANDAR ABBAS;IRAN;27.2180;56.3780
N/A;TABAS;IRAN;33.6680;56.8920
KER;KERMAN;IRAN;30.2610;56.9570
AKX;AKTYUBINSK;RUSSIA;50.2450;57.2030
N/A;BOJNORD;IRAN;37.4930;57.3010
MRU;PLAISANCE;MAURITIUS;-20.4300;57.6830
N/A;JASK;IRAN;25.6530;57.7990
MCT;MUSCAT;OMAN;23.5930;58.2840
ASB;ASHKHABAD;RUSSIA;37.9920;58.3630
XBJ;BIRJAND;IRAN;32.8960;59.2760
NCU;NUKUS;RUSSIA;42.4860;59.6230
ZBR;CHAH BAHAR;IRAN;25.4430;60.3820
SVX;SVERDLOVSK;RUSSIA;56.7410;60.8040
ZAH;ZAHEDAN;IRAN;29.4760;60.9060
N/A;SARAKHS;IRAN;36.5010;61.0650
CEK;CHELYABINSK;RUSSIA;55.3030;61.5070
N/A;ZABOL;IRAN;31.0970;61.5440
N/A;JIWANI;PAKISTAN;25.0680;61.8050
HEA;HERAT;AFGHANISTAN;34.2100;62.2280
N/A;SHINDAND;AFGHANISTAN;33.3910;62.2610
GWD;GWADAR;PAKISTAN;25.2330;62.3290
PSI;PASNI;PAKISTAN;25.2840;63.3330
RRG;RODRIGUEZ ISLAND;MAURITIUS;-19.7580;63.3620
KTQ;KUSTANAY;RUSSIA;53.2060;63.5510
N/A;CHARDZHOU;RUSSIA;39.0830;63.6130
PJG;PANJGUR;PAKISTAN;26.9540;64.1320
N/A;DALBANDIN;PAKISTAN;28.8750;64.4040
ORW;ORMARA;PAKISTAN;25.2730;64.5880
MMZ;MAIMAMA;AFGHANISTAN;35.9340;64.7590
KRO;KURGAN;RUSSIA;55.4750;65.4150
N/A;KHARAN;PAKISTAN;28.5940;65.4250
KDH;KANDAHAR;AFGHANISTAN;31.5060;65.8480
N/A;SHEBERGHAN;AFGHANISTAN;36.7500;65.9120
N/A;NAUSHKI;PAKISTAN;29.5380;66.0220
N/A;KHUZDHAR;PAKISTAN;27.7930;66.6430
UET;QUETTA;PAKISTAN;30.2510;66.9380
N/A;KARACHI;PAKISTAN;24.8930;66.9390
SKD;SAMARKAND;RUSSIA;39.7010;66.9850
KHI;KARACHI;PAKISTAN;24.9060;67.1610
MZR;MAZAR-I-SHARIF;AFGHANISTAN;36.7070;67.2090
N/A;TERMEZ;RUSSIA;37.2860;67.3080
DZH;DZHEZKAZGAN;RUSSIA;47.7080;67.7330
MJD;MOENJODARO;PAKISTAN;27.3350;68.1430
HDD;HYDERABAD;PAKISTAN;25.3180;68.3660
N/A;JACOBSBAD;PAKISTAN;28.2840;68.4490
SKZ;SUKKUR;PAKISTAN;27.7220;68.7920
DYU;DUSHANBE;RUSSIA;38.5430;68.8250
BDN;TALHAR;PAKISTAN;24.8410;68.8380
UND;KUNDUZ;AFGHANISTAN;36.6650;68.9110
N/A;MIR PUR KHAS;PAKISTAN;25.6830;69.0730
SUL;SUI;PAKISTAN;28.6450;69.1770
KBL;KABUL;AFGHANISTAN;34.5660;69.2120
TAS;TASHKENT;UZBEKISTAN;41.2570;69.2820
PZH;ZHOB;PAKISTAN;31.3580;69.4630
CIT;CHIMKENT;RUSSIA;42.3640;69.4790
N/A;TALUQAN;AFGHANISTAN;36.7750;69.5320
N/A;WANA;PAKISTAN;32.3050;69.5690
PBD;PORBANDAR;INDIA;21.6490;69.6560
JGA;JAMNAGAR;INDIA;22.4660;70.0110
N/A;MIRANSHAH;PAKISTAN;33.0130;70.0640
N/A;PARACHINAR;PAKISTAN;33.9020;70.0710
N/A;DERA GHAZI KHAN;PAKISTAN;29.9610;70.4860
JAA;JALALABAD;AFGHANISTAN;34.3990;70.4990
N/A;BANNU;PAKISTAN;32.9720;70.5250
RAJ;RAJKOT;INDIA;22.3090;70.7790
JSA;JAISALMER;INDIA;26.8890;70.8640
N/A;DERA ISMAIL KHAN;PAKISTAN;31.9090;70.8960
MUX;MULTAN;PAKISTAN;30.2030;71.4190
TSE;TSELINOGRAD;RUSSIA;51.0220;71.4670
PEW;PESHAWAR;PAKISTAN;33.9940;71.5140
N/A;MIANWALI;PAKISTAN;32.5630;71.5710
N/A;BAHAWALPURE;PAKISTAN;29.3470;71.7110
N/A;CHITRAL;PAKISTAN;35.8860;71.8010
N/A;RISALPUR;PAKISTAN;34.0810;71.9720
AGX;AGATTI ISLAND;INDIA;10.8230;72.1760
BHU;BHAUNAGAR;INDIA;21.7520;72.1850
N/A;DEESA;INDIA;24.2680;72.2050
N/A;SHOREKOTE;PAKISTAN;30.7580;72.2820
N/A;SAHIWAL;PAKISTAN;31.8890;72.3090
SDT;SAIDU SHARIF;PAKISTAN;34.8130;72.3520
N/A;DIEGO GARCIA ISLAND;DIEGO GARCIA ISLAND;-7.3130;72.4110
N/A;TERBELA;PAKISTAN;33.9860;72.6110
AMD;AHMEDABAD;INDIA;23.0750;72.6320
N/A;SARGODHA;PAKISTAN;32.0490;72.6650
STV;SURAT;INDIA;21.1150;72.7430
OSS;OSH;RUSSIA;40.6090;72.7930
N/A;BOMBAY;INDIA;19.0980;72.8340
NMB;DAMAN;INDIA;20.4350;72.8440
BOM;BOMBAY;INDIA;19.0890;72.8680
LYP;FAISALABAD;PAKISTAN;31.3650;72.9950
N/A;QASIM;PAKISTAN;33.5610;73.0320
JOH;JODHPUR;INDIA;26.2510;73.0480
ISB;ISLAMABAD;PAKISTAN;33.6160;73.0990
N/A;BIKANER;INDIA;28.0720;73.2070
BDQ;BARODA;INDIA;22.3360;73.2260
N/A;OKARA;PAKISTAN;30.7410;73.3570
MFG;MUZAFFARABAD;PAKISTAN;34.3380;73.5080
MLE;MALE;MALDIVES;4.1920;73.5290
N/A;MANGLA;PAKISTAN;33.0500;73.6380
RAZ;RAWALA KOT;PAKISTAN;33.8490;73.7980
ISK;NASIK ROAD;INDIA;19.9620;73.8070
GOI;GOA;INDIA;15.3810;73.8330
UDR;UDAIPUR;INDIA;24.6170;73.9130
PNQ;PUNE;INDIA;18.5820;73.9190
KLH;KOLHAPUR;INDIA;16.6640;74.2880
GIL;GILGIT;PAKISTAN;35.9190;74.3340
N/A;LAHORE;PAKISTAN;31.4950;74.3460
LHE;LAHORE;PAKISTAN;31.5210;74.4030
FRU;BISHKEK;RUSSIA;43.0620;74.4780
IXG;BELGAUM;INDIA;15.8590;74.6180
N/A;BHATINDA;INDIA;30.2700;74.7560
SXR;SRINAGAR;INDIA;33.9870;74.7740
ATQ;AMRITSAR;INDIA;31.7070;74.7990
IXJ;JAMMU;INDIA;32.6900;74.8380
IXE;MANGALORE;INDIA;35.4000;74.8930
N/A;BALKHASH;RUSSIA;46.8940;75.0050
IXU;AURANGABAD;INDIA;19.8630;75.3980
N/A;SKARDU;PAKISTAN;35.3350;75.5360
IXP;PATHANKOT;INDIA;32.2340;75.6340
N/A;HISSAR;INDIA;29.1810;75.7530
IDR;INDORE;INDIA;22.7220;75.8010
KTU;KOTA;INDIA;25.1610;75.8450
SSE;SHOLAPUR;INDIA;17.6280;75.9350
LUH;LUDHIAHA;INDIA;30.8540;75.9510
CCJ;CALICUT;INDIA;11.1360;75.9550
KHG;KASHI;CHINA;39.5430;76.0220
N/A;BHIWANI;INDIA;28.8370;76.1780
N/A;PATIALA;INDIA;30.3150;76.3630
NJC;NIZHNEVARTOVSK;RUSSIA;60.9500;76.4670
IXC;CHANDIGARH;INDIA;30.6730;76.7880
TRV;TRIVANDRUM;INDIA;8.4820;76.9180
CJB;COIMBATORE;INDIA;11.0310;77.0440
AKD;AKOLA;INDIA;20.6990;77.0560
N/A;SHIMLA;INDIA;31.0820;77.0580
DEL;DELHI;INDIA;28.5660;77.1030
KUU;KULU;INDIA;31.8820;77.1840
N/A;DELHI;INDIA;28.5840;77.2050
BHO;BHOPAL;INDIA;23.2850;77.3370
N/A;GUNA;INDIA;24.6540;77.3470
N/A;SAHARANPUR;INDIA;29.9940;77.4240
N/A;BIDAR;INDIA;17.9080;77.4860
IXL;LEH;INDIA;34.1360;77.5460
BLR;BANGALORE;INDIA;35.0340;77.6680
AGR;AGRA;INDIA;27.1560;77.9610
N/A;SALEM;INDIA;11.7820;78.0650
IXM;MADURAI;INDIA;9.8340;78.0930
GWL;GWALIOR;INDIA;26.2940;78.2280
N/A;DUNDIGUL;INDIA;17.6290;78.4030
HYD;HYDERABAD;INDIA;17.4520;78.4610
N/A;JHANSI;INDIA;25.4900;78.5590
TRZ;TIRUCHCHIRAPPALLI;INDIA;10.7650;78.7090
CDP;CUDDAPAH;INDIA;14.5100;78.7730
NAG;NAGPUR;INDIA;21.0920;79.0470
N/A;TANJORE;INDIA;26.5730;79.1040
N/A;NAGARJUNSAGAR;INDIA;16.5410;79.3180
PGH;NAINITAL;INDIA;29.0330;79.4740
TIR;TIRUPETI;INDIA;13.6320;79.5430
N/A;WARANGAL;INDIA;17.9180;79.5990
HTN;HOTAN;CHINA;37.0380;79.8660
CMB;COLOMBO;SRI LANKA;7.1810;79.8840
RML;COLOMBO;SRI LANKA;6.8220;79.8860
HJR;KHAJURAHO;INDIA;24.8190;79.9190
JLR;JABALPUR;INDIA;23.1780;80.0520
N/A;TAMBARAM;INDIA;12.9070;80.1210
PLX;SEMIPLATINSK;RUSSIA;50.3510;80.2340
KNU;KANPUR;INDIA;26.4410;80.3630
N/A;ANURADHAPURA;SRI LANKA;8.3010;80.4280
VGA;VIJAYAWADA;INDIA;16.5300;80.7970
LKO;LUCKNOW;INDIA;26.7610;80.8860
N/A;BAKSHI KA TALAB;INDIA;26.9880;80.8930
TRR;TRINCIOMALEE;SRI LANKA;8.5390;81.1810
N/A;WIRAWILA;SRI LANKA;6.2540;81.2350
N/A;RAIBARELLI;INDIA;26.2500;81.3810
GOY;GALOYA;SRI LANKA;7.3370;81.6260
N/A;NEPALGUNJ;NEPAL;28.1040;81.6670
N/A;BATTICALOA;SRI LANKA;7.7060;81.6780
IXD;ALLAHABAD;INDIA;25.4390;81.7340
RPR;RAIPUR;INDIA;21.1800;81.7390
RJA;RAJAHMUNDRY;INDIA;17.1090;81.8180
PAB;BILASPUR;INDIA;21.9890;82.1110
N/A;NAWAPARA;INDIA;20.8700;82.5190
N/A;JEYPORE;INDIA;18.8800;82.5520
VNS;VARANASI;INDIA;25.4520;82.8590
N/A;UTKELA;INDIA;20.0980;83.1830
BWA;BHAIRAWA;NEPAL;27.5060;83.4160
YOP;GORAKHPUR;INDIA;26.7390;83.4490
BAX;BARNAUL;RUSSIA;53.3640;83.5420
PKR;POKHARA;NEPAL;44.6200;83.9810
N/A;HIRAKUD;INDIA;21.5790;84.0060
RRK;ROURKELA;INDIA;22.2560;84.8140
GAY;GAYA;INDIA;24.7480;84.9430
PAT;PATINA;INDIA;25.5910;85.0880
N/A;MAZUFFARPUR;INDIA;44.9210;85.3130
IXR;RANCHI;INDIA;23.3150;85.3210
KTM;KATHMANDU;NEPAL;27.6960;85.3590
BBI;BHUBANESWAR;INDIA;20.2440;85.8180
N/A;JANAKPUR;NEPAL;26.7090;85.9220
KEJ;KEMOROVO;RUSSIA;55.2700;86.1070
N/A;BOKARO;INDIA;23.6430;86.1490
IXW;JAMSHEDPUR;INDIA;22.8120;86.1680
DBO;DHANBAD;INDIA;23.8340;86.4250
BIR;BIRATNAGAR;NEPAL;26.4830;87.2640
N/A;PURNEA;INDIA;25.7600;87.4090
N/A;PANAGARH;INDIA;23.4740;87.4280
URC;URUMQI;CHINA;43.9070;87.4740
N/A;CHANDRAGARHI;NEPAL;26.5710;88.0790
IXB;BAGHDOGRA;INDIA;26.6810;88.3280
CCU;CALCUTTA;INDIA;22.6550;88.4470
RJH;RAJSHAHI;BANGLADESH;24.4370;88.6160
RGH;BALURGHAT;INDIA;25.2610;88.7960
SPD;SAIDPUR;BANGLADESH;25.7590;88.9090
IRD;ISHURDI;BANGLADESH;24.1520;89.0490
JSR;JESSORE;BANGLADESH;23.1840;89.1610
PBH;PARO;BHUTAN;27.4030;89.4260
COH;COOCH-BEHAR;INDIA;26.3300;89.4670
N/A;DHAKA;BANGLADESH;23.7780;90.3820
DAC;DHAKA;BANGLADESH;23.8430;90.3980
IXA;AGARTALA;INDIA;23.8890;91.2410
ABA;ABAKAN;RUSSIA;53.7400;91.3850
N/A;GAUHATI;INDIA;26.1060;91.5850
N/A;KAMALPUR;INDIA;24.1350;91.8110
CGP;CHITTAGONG;BANGLADESH;22.2490;91.8130
ZYL;SYLHET OSMANI;BANGLADESH;24.9630;91.8670
CXB;COX'S BAZAR;BANGLADESH;21.4520;91.9640
IXH;KAILASHAHAR;INDIA;24.3080;92.0070
IXZ;PORT BLAIR;INDIA;11.6460;92.7330
AJL;AIZWAL;INDIA;23.7460;92.8030
N/A;CARNICOBAR;INDIA;9.1530;92.8190
AKY;SITTWE;MYANMAR;20.1330;92.8720
IXS;SILCHAR;INDIA;24.9130;92.9790
N/A;COCO ISLAND;MYANMAR;14.1410;93.3680
KYP;KYAUKPYU;MYANMAR;19.4270;93.5340
N/A;ZERO;INDIA;27.5880;93.8280
IMF;IMPHAL;INDIA;24.7600;93.8970
N/A;KALAY;MYANMAR;23.1890;94.0510
IXI;LILABARI;INDIA;27.2910;94.0970
JRH;JORHAT;INDIA;26.7310;94.1760
N/A;DEPARIZO;INDIA;27.9890;94.2230
SNW;THANDWE;MYANMAR;18.4610;94.2990
N/A;PATHEIN;MYANMAR;16.8130;94.7750
N/A;ALONG;INDIA;28.1750;94.8020
N/A;LANYWA;MYANMAR;20.9400;94.8220
N/A;BAGAN;MYANMAR;21.1820;94.9290
MOH;MOHANBARI;INDIA;27.4830;95.0170
N/A;PYAY;MYANMAR;18.8240;95.2660
IXT;PASIGHAT;INDIA;28.0660;95.3360
SBG;SABANG;INDONESIA;5.8740;95.3390
N/A;SHANTE;MYANMAR;20.9420;95.9140
MDL;MANDALAY;MYANMAR;21.7020;95.9780
RGN;YANGON;MYANMAR;16.9070;96.1330
N/A;TAUNGOO;MYANMAR;19.0310;96.4010
N/A;MOMEIK;MYANMAR;23.0920;96.6450
HEH;HEHO;MYANMAR;20.7430;96.7920
N/A;LOIKAW;MYANMAR;19.6920;97.2150
N/A;BANMAW;MYANMAR;24.2690;97.2460
N/A;LHOK SUKON;INDONESIA;5.0690;97.2590
N/A;NAMPONG;MYANMAR;25.3540;97.2950
MYT;MYITKYINA;MYANMAR;25.3830;97.3530
PBU;PUTAO;MYANMAR;27.3300;97.4260
N/A;MAWLAMYINE;MYANMAR;16.4450;97.6610
N/A;HPA-AN;MYANMAR;16.8940;97.6750
GNS;GUNUNG SITOLI;INDONESIA;1.1660;97.7030
N/A;NAMSANG;MYANMAR;20.8900;97.7360
LSH;LASHIO;MYANMAR;22.9770;97.7520
N/A;DAWEI;MYANMAR;14.0980;98.2020
HKT;PHUKET;THAILAND;8.1130;98.3170
N/A;KAWTHOUNG;MYANMAR;10.0490;98.5380
N/A;TAK;THAILAND;44.7580;98.5450
N/A;RANONG;THAILAND;9.7780;98.5850
MGZ;MYEIK;MYANMAR;12.4430;98.6210
MES;MEDAN;INDONESIA;3.5580;98.6720
N/A;KRBI;THAILAND;8.0990;98.9860
N/A;TAK;THAILAND;17.2340;99.0580
MOG;MONG HSAT;MYANMAR;20.5170;99.2570
N/A;PADANG SIDEMPUAN;INDONESIA;1.3990;99.4320
LPT;LAMPANG;THAILAND;18.2720;99.5040
TST;TRANG;THAILAND;7.5090;99.6160
KET;KENGTUNG;MYANMAR;21.3010;99.6370
LGK;PULAU;MALAYSIA;12.2060;99.7290
N/A;NAKHON PATHOM;THAILAND;14.1020;99.9170
THL;TACHILEK;MYANMAR;20.4840;99.9350
HHQ;PRACHUAP KHIRI KHAN;THAILAND;12.6340;99.9510
NST;NAKHON SI THAMMARAT;THAILAND;8.4710;99.9560
N/A;SURAT THANI;THAILAND;9.5480;100.0620
N/A;NAKHON SAWAN;THAILAND;15.6730;100.1370
PRH;PHRAE;THAILAND;18.1320;100.1640
N/A;UTTARADIT;THAILAND;17.6740;100.2350
PEN;PENANG;MALAYSIA;5.2970;100.2770
PHS;PHITSANULOK;THAILAND;16.7830;100.2790
N/A;CHIANG RAI;THAILAND;19.4970;100.2860
N/A;NAKHON SAWAN;THAILAND;15.2770;100.2960
PDG;PADANG;INDONESIA;-0.8760;100.3520
N/A;BUTTERWORTH;MALAYSIA;5.4660;100.3910
HDY;SONGKHLA;THAILAND;6.9330;100.3930
AOR;ALOR SETAR;MALAYSIA;6.1940;100.4030
N/A;BANE HOUEI SAY;LAOS;20.2570;100.4370
BKK;BANGKOK;THAILAND;13.9120;100.6070
N/A;SONGKHLA;THAILAND;7.1860;100.6080
N/A;LOP BURI;THAILAND;14.8740;100.6630
UTP;RAYONG;THAILAND;25.1730;101.0050
N/A;MUKO MUKO;INDONESIA;-2.5420;101.0880
IPH;IPOH;MALAYSIA;4.5680;101.0920
PAN;PATTANI;THAILAND;6.7850;101.1530
N/A;YA LA;THAILAND;6.5270;101.2420
N/A;PHETCHABUN;THAILAND;16.8210;101.2540
DUM;DUMAI;INDONESIA;1.6090;101.4330
PKU;PEKANBARU;INDONESIA;0.4610;101.4440
BTK;BRATSK;RUSSIA;56.3710;101.6990
N/A;SIMPANG;MALAYSIA;3.1120;101.7030
LOE;LOEI;THAILAND;17.4390;101.7220
NAW;NARATHIWAT;THAILAND;19.1460;101.7430
NAK;NAKHON RATCHASIMA;THAILAND;14.9340;102.0790
LPQ;LUANG PRABANG;LAOS;19.8970;102.1610
XIC;XICHANG;CHINA;27.9890;102.1840
MKZ;MALACCA;MALAYSIA;2.2630;102.2510
KBR;KOTA BAHRU;MALAYSIA;6.1660;102.2940
N/A;PRACHIN BURI;THAILAND;13.7690;102.3150
RGT;RENGAT;INDONESIA;-0.3530;102.3350
BKS;BENGKULU;INDONESIA;-3.8640;102.3410
VTE;VIENTIANE;LAOS;17.9880;102.5630
KMG;KUNMING;CHINA;24.9920;102.7430
UTH;UDON THANI;THAILAND;17.3860;102.7880
TGG;KUALA TERENGGANU;MALAYSIA;5.3820;103.1030
KUA;KUANTAN;MALAYSIA;3.7750;103.2090
N/A;PHONG SAVANH;LAOS;19.4550;103.2180
N/A;BATTAMBANG;CAMBODIA;13.0960;103.2240
N/A;KLUANG;MALAYSIA;2.0410;103.3070
KTE;KERTEH;MALAYSIA;4.5370;103.4260
N/A;SURIN;THAILAND;14.8690;103.4890
ZGC;LANZHOU;CHINA;36.5170;103.6220
DJB;JAMBI;INDONESIA;-1.6380;103.6440
JHB;JOHOR BAHRU;MALAYSIA;1.6410;103.6690
N/A;TENGAH;SINGAPORE;1.3870;103.7090
N/A;SEMBAWANG;SINGAPORE;1.4240;103.8110
REP;SIEM-REAP;CAMBODIA;13.4110;103.8130
XSP;SINGAPORE;SINGAPORE;1.4170;103.8670
N/A;PENDORO;INDONESIA;-3.2860;103.8790
QPG;PAYA LEBAR;SINGAPORE;13.1500;103.9090
CTU;CHENGDU;CHINA;30.5780;103.9470
SIN;SINGAPORE;SINGAPORE;1.3560;103.9870
BTH;BATAM;INDONESIA;1.1210;104.1190
SNO;SAKON NAKHON;THAILAND;17.1950;104.1190
IKT;IRKUTSK;RUSSIA;52.2670;104.3950
TNJ;TANJUNG PINANG;INDONESIA;0.9220;104.5320
N/A;KOMPONG CHNANG;CAMBODIA;12.2550;104.5640
SIQ;SINGKEP;INDONESIA;-0.4790;104.5790
N/A;NAKHON PHANOM;THAILAND;17.3840;104.6430
PLM;PALEMBANG;INDONESIA;-2.8980;104.7010
ZVK;SAVANNAKHET;LAOS;16.5560;104.7590
KOP;NAKHON PHANOM;THAILAND;17.4120;104.7770
PNH;PHNOM-PENH;CAMBODIA;11.5460;104.8440
N/A;TANJUNG KARANG;INDONESIA;-5.2420;105.1790
PKZ;PAKSE;LAOS;15.1320;105.7810
HAN;HANOI;VIET NAM;21.2220;105.8060
N/A;STUNG TRENG;CAMBODIA;13.5310;106.0140
PGK;PANGKAL PINANG;INDONESIA;-2.1630;106.1390
CKG;CHONGQING;CHINA;29.7190;106.6410
CGK;JAKARTA;INDONESIA;-6.1260;106.6560
SGN;HO CHI MINH CITY;VIET NAM;30.2250;106.6620
PCB;JAKARTA;INDONESIA;-6.3370;106.7640
ULN;ULAN BATOR;MONGOLIA;47.8430;106.7660
HLP;JAKARTA;INDONESIA;-6.2660;106.8910
UUD;ULAN-UDE;RUSSIA;51.8070;107.4380
BDO;BANDUNG;INDONESIA;-6.9010;107.5760
TJQ;TANJUNG PANDAN;INDONESIA;-2.7460;107.7550
NNG;NANNING;CHINA;22.6080;108.1720
DAD;DANANG;VIET NAM;16.0440;108.1990
N/A;TASIKMALAYA;INDONESIA;-7.3460;108.2460
N/A;NATUNA;INDONESIA;3.9090;108.3880
CBN;CIREBON;INDONESIA;-6.7560;108.5390
XIY;XI'AN;CHINA;34.4460;108.7520
CXP;CILACAP;INDONESIA;-7.6450;109.0340
PNK;PONTIANAK;INDONESIA;-0.1510;109.4040
KTG;KETAPANG;INDONESIA;-1.8160;109.9630
KWL;GUILIN;CHINA;25.2180;110.0390
KCH;KUCHING;MALAYSIA;1.4850;110.3460
SRG;SEMARANG;INDONESIA;-6.9730;110.3750
JOG;YOGYAKARTA;INDONESIA;-7.7880;110.4320
SOC;SOLO CITY;INDONESIA;-7.5160;110.7570
N/A;MADIUN;INDONESIA;-7.6160;111.4340
N/A;TICHANG;CHINA;30.5520;111.4690
SQC;SINTANG;INDONESIA;0.0640;111.4750
PKN;PANGKALAN BUN;INDONESIA;-2.7050;111.6730
N/A;NANGAPINOH;INDONESIA;-0.3490;111.7480
N/A;HUHHOT;CHINA;40.8530;111.8220
SBW;SIBU;MALAYSIA;2.2640;111.9830
TYN;TAIYUAN;CHINA;37.7470;112.6290
MLG;MALANG;INDONESIA;-7.9260;112.7140
SUB;SURABAYA;INDONESIA;-7.3800;112.7870
N/A;PUTUSIBAU;INDONESIA;0.8360;112.9360
N/A;SAMPIT;INDONESIA;-2.5010;112.9770
BTU;BINTULU;MALAYSIA;3.1720;113.0440
CSX;CHANGCHA;CHINA;28.1890;113.2190
CAN;GUANGZHOU;CHINA;23.1840;113.2660
HTA;CHITA;RUSSIA;52.0260;113.3050
MFM;MACAU;MACAU;22.1490;113.5910
SZX;SHENZHEN;CHINA;22.6390;113.8120
CGO;ZHENGZHOU;CHINA;34.5190;113.8410
HKG;HONG KONG;HONG KONG;22.3090;113.9140
PKY;PALANGKARAYA;INDONESIA;-2.2250;113.9430
MYY;MIRI;MALAYSIA;4.3250;113.9880
LEA;LEARMONTH;AUSTRALIA;-22.2360;114.0890
WUH;WUHAN;CHINA;30.7840;114.2080
