lat;lon;CODE;CITY;COUNTRY;AVG_TEMP;MONTH
47.98;21.69;N/A;NYIRREGYHAZA;HUNGARY;22.87;Juni
32.79;21.96;N/A;EL BEIDA;LIBYA;22.11;Juni
61.25;22.19;N/A;PIIKAJARVI;FINLAND;15.01;Juni
61.12;22.2;N/A;EURA;FINLAND;15.38;Juni
37.53;22.41;N/A;TRIPOLIS;GREECE;23.7;Juni
58.23;22.51;N/A;KURESSAARE;ESTONIA;14.86;Juni
39.48;22.77;N/A;STEFANOVIKION;GREECE;25.84;Juni
58.99;22.83;N/A;KARDLA;ESTONIA;15.77;Juni
-28.26;22.99;N/A;TOMMY'S FIELD;SOUTH AFRICA;11.07;Juni
59.85;23.08;N/A;HANKO;FINLAND;17.98;Juni
-15.25;23.16;N/A;MONGU;ZAMBIA;18.96;Juni
37.98;23.37;N/A;MEGARA;GREECE;26.08;Juni
62.95;23.52;N/A;MENKIJARVI;FINLAND;17.42;Juni
-25.85;23.54;N/A;POMFRET;SOUTH AFRICA;13.73;Juni
38.06;23.56;N/A;ELEFSIS;GREECE;4.5;Juni
60.46;23.65;N/A;KIKALA;FINLAND;14.77;Juni
38.11;23.78;N/A;DEKELIA;GREECE;13.58;Juni
38.15;24.01;N/A;MARATHON;GREECE;15.8;Juni
61.77;24.03;N/A;TEISKO;FINLAND;17.93;Juni
60.75;24.11;N/A;RAYSKALA;FINLAND;14.78;Juni
59.26;24.2;N/A;ARMARI AIR FORCE BASE;ESTONIA;14.18;Juni
58.42;24.47;N/A;PARNU;ESTONIA;15.79;Juni
64.06;24.72;N/A;YLIVIESKA-RAUDASKYLA;FINLAND;17.3;Juni
60.65;24.88;N/A;HYVINKAA;FINLAND;14.72;Juni
35.19;25.33;N/A;KASTELI;GREECE;24.44;Juni
61.14;25.69;N/A;VESIVEHMAA;FINLAND;14.99;Juni
63.73;25.93;N/A;PYHASALMI;FINLAND;16.38;Juni
48.26;25.98;N/A;CHERNOVTSK;RUSSIA;18.8;Juni
-29.03;26.16;N/A;BLOEMFONTEIN;SOUTH AFRICA;7.76;Juni
-26.18;26.18;N/A;LICHTENBURG;SOUTH AFRICA;10.8;Juni
40.14;26.43;N/A;CANAKKALE;TURKEY;23.06;Juni
58.31;26.69;N/A;TARTU-ULENURME;ESTONIA;15.63;Juni
49.36;26.93;N/A;KHARKOV;RUSSIA;17.75;Juni
65.4;26.95;N/A;PUDASJARVI;FINLAND;16.23;Juni
38.52;26.98;N/A;IZMIR;TURKEY;14.63;Juni
-26.67;27.08;N/A;POTCHEFSTROOM;SOUTH AFRICA;10.19;Juni
38.32;27.16;N/A;IZMIR;TURKEY;25.78;Juni
66.71;27.16;N/A;KEMIJARVI;FINLAND;15.76;Juni
-26.08;27.73;N/A;KRUGERSDORP;SOUTH AFRICA;10.8;Juni
47.84;27.78;N/A;SALTSY;MOLDOVA;20.3;Juni
38.81;27.83;N/A;AKHISAR;TURKEY;11.11;Juni
37.82;27.89;N/A;AYDIN;TURKEY;26.19;Juni
-28.82;27.91;N/A;FICKSBURG;SOUTH AFRICA;7.03;Juni
36.38;28.11;N/A;RHODOS;GREECE;27.77;Juni
-25.81;28.16;N/A;SWARTKOP;SOUTH AFRICA;12.34;Juni
-25.83;28.22;N/A;WATERKLOOF;SOUTH AFRICA;12.06;Juni
-26.24;28.3;N/A;BRAKPAN;SOUTH AFRICA;18.46;Juni
-28.25;28.34;N/A;BETHLEHEM;SOUTH AFRICA;7.27;Juni
62.07;28.36;N/A;RANTASALMI;FINLAND;17.92;Juni
61.25;28.9;N/A;IMMOLA;FINLAND;16.83;Juni
-28.24;29.11;N/A;HARRISMITH;SOUTH AFRICA;8.7;Juni
-23.85;29.46;N/A;PIETERSBURG;SOUTH AFRICA;12.74;Juni
38.68;29.47;N/A;USAK;TURKEY;20.57;Juni
-31.61;29.52;N/A;PORT SAINT JOHNS;SOUTH AFRICA;18.06;Juni
40.26;29.56;N/A;YENISEHIR;TURKEY;20.87;Juni
39.43;30.02;N/A;KUTAHYA;TURKEY;8.7;Juni
62.17;30.07;N/A;KITEE;FINLAND;16.74;Juni
39.81;30.52;N/A;ESKISSEHIR;TURKEY;18.67;Juni
37.79;30.58;N/A;ISPARTA;TURKEY;7.33;Juni
-17.75;30.92;N/A;HARARE;ZIMBABWE;26.85;Juni
27.05;31.01;N/A;ASYUT;EGYPT;29.42;Juni
70.36;31.05;N/A;SVARTNES;NORWAY;6.93;Juni
30.07;31.19;N/A;EMBABA;EGYPT;28.2;Juni
41.52;32.1;N/A;ZONGULDAK;TURKEY;20.29;Juni
40.08;32.57;N/A;ANKARA;TURKEY;11.58;Juni
39.94;32.74;N/A;ANKARA;TURKEY;19.06;Juni
-19.15;33.43;N/A;CHIMOIO;MOZAMBIQUE;17.83;Juni
31.07;33.84;N/A;EL ARISH;EGYPT;15.88;Juni
31.07;34.13;N/A;EL-GORA;EGYPT;18.59;Juni
11.79;34.34;N/A;DAMAZIN;SUDAN;29.23;Juni
-14.7;34.35;N/A;ULONGWE;MOZAMBIQUE;15.9;Juni
38.77;34.53;N/A;NEVSEHIR;TURKEY;10.76;Juni
31.76;34.73;N/A;HAZTOR;ISRAEL;24.88;Juni
31.84;34.82;N/A;TEL-NOF;ISRAEL;24.88;Juni
31.21;35.01;N/A;NEVATIM;ISRAEL;25.18;Juni
32.66;35.18;N/A;RAMAT DAVID;ISRAEL;19.15;Juni
31.23;35.19;N/A;TEL-AVIV FIR/CTA/UTA;ISRAEL;32.47;Juni
30.62;35.2;N/A;EYN-YAHAV;ISRAEL;28.9;Juni
34.59;36.01;N/A;KLEIAT;LEBANON;9.2;Juni
36.57;36.15;N/A;ISKENDERUN;TURKEY;26.05;Juni
40.31;36.37;N/A;TOKAT;TURKEY;20.71;Juni
-1.28;36.86;N/A;NAIROBI;KENYA;18.47;Juni
0.34;37.59;N/A;ISIOLO;KENYA;17.58;Juni
9;38.73;N/A;ADDIS ABABA;ETHIOPIA;17.56;Juni
37.09;38.85;N/A;SANLIURFA;TURKEY;12.07;Juni
8.72;39.01;N/A;DEBRE ZEIT;ETHIOPIA;18.2;Juni
21.35;39.17;N/A;JEDDAH;SAUDI ARABIA;34.6;Juni
-15.03;40.67;N/A;LUMBO;MOZAMBIQUE;24.1;Juni
37.02;41.19;N/A;KAMISHLI;SYRIA;29.64;Juni
38.75;41.66;N/A;MUS;TURKEY;22.13;Juni
37.98;41.84;N/A;SIIRT;TURKEY;27.16;Juni
40.56;43.12;N/A;KARS;TURKEY;3.29;Juni
25.21;46.64;N/A;THUMAMAH;SAUDI ARABIA;35.22;Juni
39.6;47.88;N/A;PARSABAD;IRAN;10.58;Juni
33.44;48.29;N/A;KHORRAM ABAD;IRAN;27.71;Juni
36.77;48.36;N/A;ZANJAN;IRAN;21.51;Juni
38.33;48.42;N/A;ARDABIL;IRAN;18.36;Juni
34.87;48.55;N/A;HAMADAN;IRAN;22.7;Juni
27.04;49.41;N/A;JUBAIL;SAUDI ARABIA;22.4;Juni
36.24;50.05;N/A;GHAZVIN;IRAN;24.26;Juni
29.26;50.32;N/A;KHARK ISLAND;IRAN;33.57;Juni
30.34;50.83;N/A;GACHSARAN;IRAN;35.65;Juni
34.17;51.32;N/A;MAHMOOD ABAD;IRAN;31.13;Juni
35.7;51.48;N/A;TEHERAN;IRAN;28.89;Juni
32.57;51.69;N/A;ESFAHAN;IRAN;28.3;Juni
32.75;51.86;N/A;ESFAHAN;IRAN;28.3;Juni
29.75;52.69;N/A;ZARGHAN;IRAN;29.24;Juni
28.89;53.72;N/A;FASA;IRAN;32.15;Juni
24.25;54.55;N/A;ABU DHABI;UNITED ARAB EMIRATES;33.74;Juni
24.26;55.61;N/A;AL AIN;UNITED ARAB EMIRATES;22.65;Juni
26.76;55.9;N/A;GHESHM I.;IRAN;29.7;Juni
27.16;56.17;N/A;BANDAR ABBAS;IRAN;27.41;Juni
33.67;56.89;N/A;TABAS;IRAN;37;Juni
37.49;57.3;N/A;BOJNORD;IRAN;24.14;Juni
29.08;58.45;N/A;BAM;IRAN;36.63;Juni
27.24;60.72;N/A;IRAN SHAHR;IRAN;38.29;Juni
36.5;61.07;N/A;SARAKHS;IRAN;12.54;Juni
25.07;61.81;N/A;JIWANI;PAKISTAN;22.46;Juni
39.08;63.61;N/A;CHARDZHOU;RUSSIA;28.41;Juni
28.88;64.4;N/A;DALBANDIN;PAKISTAN;34.83;Juni
66.59;66.61;N/A;SALEKHARD;RUSSIA;10.43;Juni
27.79;66.64;N/A;KHUZDHAR;PAKISTAN;31.77;Juni
24.89;66.94;N/A;KARACHI;PAKISTAN;31.87;Juni
37.29;67.31;N/A;TERMEZ;RUSSIA;29.54;Juni
28.28;68.45;N/A;JACOBSBAD;PAKISTAN;37.02;Juni
33.9;70.07;N/A;PARACHINAR;PAKISTAN;23.84;Juni
34.08;71.97;N/A;RISALPUR;PAKISTAN;32.34;Juni
24.27;72.21;N/A;DEESA;INDIA;27.9;Juni
32.05;72.67;N/A;SARGODHA;PAKISTAN;34.24;Juni
19.09;72.87;N/A;BOMBAY;INDIA;29.24;Juni
33.56;73.03;N/A;QASIM;PAKISTAN;31.45;Juni
28.07;73.21;N/A;BIKANER;INDIA;25.19;Juni
33.05;73.64;N/A;MANGLA;PAKISTAN;32.97;Juni
46.89;75.01;N/A;BALKHASH;RUSSIA;22.47;Juni
29.18;75.75;N/A;HISSAR;INDIA;33.88;Juni
30.32;76.36;N/A;PATIALA;INDIA;31.73;Juni
31.08;77.06;N/A;SHIMLA;INDIA;20.3;Juni
28.58;77.21;N/A;DELHI;INDIA;33.3;Juni
24.65;77.35;N/A;GUNA;INDIA;31.93;Juni
17.63;78.4;N/A;DUNDIGUL;INDIA;30.44;Juni
25.49;78.56;N/A;JHANSI;INDIA;33.93;Juni
28.42;79.45;N/A;BAREILLY;INDIA;32.17;Juni
26.99;80.89;N/A;BAKSHI KA TALAB;INDIA;25.01;Juni
6.25;81.24;N/A;WIRAWILA;SRI LANKA;28.41;Juni
7.71;81.68;N/A;BATTICALOA;SRI LANKA;29.75;Juni
21.91;84.05;N/A;JHARSUGUDA;INDIA;30.77;Juni
23.78;90.38;N/A;DHAKA;BANGLADESH;29.2;Juni
26.11;91.59;N/A;GAUHATI;INDIA;28.93;Juni
24.14;91.81;N/A;KAMALPUR;INDIA;25.08;Juni
5.23;96.95;N/A;WHOK SEUMAWE;INDONESIA;25.28;Juni
5.07;97.26;N/A;LHOK SUKON;INDONESIA;25.28;Juni
10.05;98.54;N/A;KAWTHOUNG;MYANMAR;27.3;Juni
9.78;98.59;N/A;RANONG;THAILAND;27.3;Juni
1.56;98.89;N/A;SIBOLGA;INDONESIA;26.67;Juni
9.55;100.06;N/A;SURAT THANI;THAILAND;28.88;Juni
15.67;100.14;N/A;NAKHON SAWAN;THAILAND;29.62;Juni
17.67;100.24;N/A;UTTARADIT;THAILAND;28.41;Juni
5.47;100.39;N/A;BUTTERWORTH;MALAYSIA;28.31;Juni
7.19;100.61;N/A;SONGKHLA;THAILAND;28.78;Juni
14.87;100.66;N/A;LOP BURI;THAILAND;29.87;Juni
13.77;102.32;N/A;PRACHIN BURI;THAILAND;29.07;Juni
14.87;103.49;N/A;SURIN;THAILAND;29.74;Juni
1.39;103.71;N/A;TENGAH;SINGAPORE;28.28;Juni
1.42;103.81;N/A;SEMBAWANG;SINGAPORE;27.82;Juni
1.42;103.87;N/A;SEMBAWANG;SINGAPORE;28.21;Juni
17.38;104.64;N/A;NAKHON PHANOM;THAILAND;28.48;Juni
-5.24;105.18;N/A;TANJUNG KARANG;INDONESIA;26.91;Juni
-10.45;105.69;N/A;CHRISTMAS ISLAND;CHRISTMAS ISLAND;25.05;Juni
-6.29;106.57;N/A;TANGERANG;INDONESIA;27.16;Juni
30.55;111.47;N/A;TICHANG;CHINA;19.5;Juni
66.42;112.05;N/A;POLYARNY;RUSSIA;14.6;Juni
22.44;114.08;N/A;SEK KONG;HONG KONG;28.1;Juni
2.15;117.43;N/A;TANJUNG REDEP;INDONESIA;27.02;Juni
16.04;120.24;N/A;LINGAYEN;PHILIPPINES;26.79;Juni
22.71;120.28;N/A;TSOYING;TAIWAN;29.43;Juni
-2.56;120.32;N/A;MASAMBA;INDONESIA;26.55;Juni
17.55;120.36;N/A;VIGAN;PHILIPPINES;28.27;Juni
14.99;120.49;N/A;FLORIDABLANCA;PHILIPPINES;28.5;Juni
24.26;120.62;N/A;CHINGCHUAKANG;TAIWAN;24.17;Juni
24.86;121.24;N/A;LONGTANG;TAIWAN;28.62;Juni
25.06;121.24;N/A;TAOYUAN;TAIWAN;28.67;Juni
17.64;121.73;N/A;TUGUEGARAO;PHILIPPINES;29.34;Juni
20.45;121.98;N/A;BASCO;PHILIPPINES;28.12;Juni
-4.32;122.47;N/A;PONGGALUKU;INDONESIA;26.27;Juni
13.58;124.21;N/A;VIRAC;PHILIPPINES;27.26;Juni
6.11;125.24;N/A;CUBI NAS;PHILIPPINES;27.57;Juni
9.76;125.48;N/A;SANGLEY POINT;PHILIPPINES;28.73;Juni
3.68;125.53;N/A;TAHUNA;INDONESIA;30.12;Juni
34.76;126.38;N/A;MOKPO;KOREA;21.67;Juni
37.24;127.01;N/A;SUWON;KOREA;22.58;Juni
36.96;127.03;N/A;PYONGTAEK;KOREA;22.14;Juni
35.88;127.12;N/A;JHUNJU;KOREA;22.63;Juni
37.88;127.72;N/A;CHUNCHON;KOREA;22.18;Juni
26.27;127.76;N/A;FUTEMA;JAPAN;19.02;Juni
26.73;127.76;N/A;IEJIMA;JAPAN;26.91;Juni
37.44;127.96;N/A;WONJU;KOREA;22.67;Juni
35.09;128.07;N/A;SACHON;KOREA;21.7;Juni
27.43;128.7;N/A;OKIERABU;JAPAN;24.65;Juni
35.86;129.21;N/A;KYUNGJU;KOREA;14.08;Juni
33.88;130.65;N/A;ASHIYA;JAPAN;14.37;Juni
31.37;130.85;N/A;KANOYA;JAPAN;16.95;Juni
33.69;131.04;N/A;TSUIKI;JAPAN;22.5;Juni
34.05;131.05;N/A;OZUKI;JAPAN;22.51;Juni
32.08;131.45;N/A;NYUTABARU;JAPAN;23.2;Juni
34.03;131.55;N/A;HOFU;JAPAN;22.59;Juni
34.14;132.24;N/A;IWAKUNI;JAPAN;23;Juni
-5.66;132.73;N/A;LANGGUR;INDONESIA;26.54;Juni
34.59;133.93;N/A;KOHNAN;JAPAN;13.63;Juni
36.14;136.22;N/A;FUKUI;JAPAN;22.01;Juni
35.39;136.87;N/A;GIFU;JAPAN;23.05;Juni
34.75;137.7;N/A;HAMAMATSU;JAPAN;22.42;Juni
-34.7;138.62;N/A;EDINBURGH;AUSTRALIA;12.3;Juni
-34.79;138.63;N/A;EDINBURGH;AUSTRALIA;11.92;Juni
35.51;139.39;N/A;ZAMA;JAPAN;21.88;Juni
35.84;139.41;N/A;IRUMA;JAPAN;22.06;Juni
35.45;139.45;N/A;ATSUGI;JAPAN;21.89;Juni
35.67;139.53;N/A;TOKYO;JAPAN;22.28;Juni
38.81;139.79;N/A;SHONAI;JAPAN;10.2;Juni
34.99;139.83;N/A;TATEYAMA;JAPAN;21.59;Juni
36.18;140.42;N/A;HYAKURI;JAPAN;4.68;Juni
38.41;141.22;N/A;MATSUSHIMA;JAPAN;9.69;Juni
40.56;141.47;N/A;HACHINOE;JAPAN;5.79;Juni
-37.93;144.75;N/A;POINT COOK;AUSTRALIA;10.25;Juni
-27.41;151.74;N/A;OAKEY;AUSTRALIA;11.88;Juni
-27.57;153.01;N/A;BRISBANE;AUSTRALIA;15.74;Juni
24.29;153.98;N/A;MINAMI TORI SHIMA;JAPAN;24.33;Juni
-77.88;166.65;N/A;WEYDON;NEW ZEALAND;-25.98;Juni
-15.5;167.22;N/A;SANTO;VANUATU;25.34;Juni
-43.55;172.55;N/A;WIGRAM;NEW ZEALAND;6.52;Juni
-36.79;174.63;N/A;WHENUAPAI;NEW ZEALAND;12.02;Juni
-37.03;174.97;N/A;ARDMORE;NEW ZEALAND;12.05;Juni
-40.21;175.39;N/A;OHAKEA;NEW ZEALAND;11;Juni
-39.45;175.66;N/A;WAIOURU;NEW ZEALAND;6.8;Juni
-39.65;176.77;N/A;HASTINGS;NEW ZEALAND;11.21;Juni
64.74;177.74;N/A;ANADYR;RUSSIA;7.38;Juni
21.09;79.05;NAG;NAGPUR;INDIA;31.88;Juni
14.93;102.08;NAK;NAKHON RATCHASIMA;THAILAND;29.44;Juni
-17.75;177.44;NAN;NANDI;FIJI;18.53;Juni
25.04;-77.47;NAS;NASSAU;BAHAMAS;27.97;Juni
-5.91;-35.25;NAT;NATAL;BRAZIL;25.46;Juni
32.48;-80.72;NBC;BEAUFORT;USA;26.32;Juni
29.83;-90.04;NBG;NEW ORLEANS;USA;27.44;Juni
34.71;-77.44;NCA;JACKSONVILLE;USA;25.13;Juni
55.04;-1.69;NCL;NEWCASTLE;ENGLAND;16.2;Juni
20.93;-17.03;NDB;NOUADHIBOU;MAURITANIA;22.3;Juni
3.93;41.84;NDE;MANDERA;KENYA;30;Juni
12.13;15.03;NDJ;N'DJAMENA;CHAD;31.22;Juni
8.43;20.64;NDL;N'DELE;CENTRAL AFRICAN REP.;25.63;Juni
40.03;-74.35;NEL;LAKEHURST;USA;22.32;Juni
39.42;-118.7;NFL;FALLON;USA;22.28;Juni
7.36;13.56;NGE;N'GAOUNDERE;CAMEROON;21.6;Juni
21.45;-157.77;NGF;KANEOHE BAY;USA;26.43;Juni
35.26;136.92;NGO;NAGOYA;JAPAN;23.1;Juni
32.92;129.92;NGS;NAGASAKI;JAPAN;23.05;Juni
36.94;-76.29;NGU;NORFOLK;USA;24.56;Juni
12.22;109.2;NHA;NHATRANG;VIET NAM;29.12;Juni
38.29;-76.41;NHK;PATUXENT RIVER;USA;24.36;Juni
51.55;-0.42;NHT;NORTHOLT;UK;16.5;Juni
35.69;-117.69;NID;CHINA;USA;28.87;Juni
13.48;2.18;NIM;NIAMEY;NIGER;31.87;Juni
30.24;-81.68;NIP;JACKSONVILLE;USA;26.68;Juni
46.31;-0.4;NIT;NIORT;FRANCE;19.5;Juni
15.24;-9.58;NIX;NIORO;MALI;34.36;Juni
60.95;76.47;NJC;NIZHNEVARTOVSK;RUSSIA;13.45;Juni
32.83;-115.67;NJK;EL CENTRO;USA;34.38;Juni
31.74;118.86;NKG;NANJING;CHINA;25;Juni
34.9;-76.88;NKT;CHERRY POINT;USA;25.01;Juni
32.87;-117.14;NKX;MIRAMAR;USA;19.24;Juni
36.33;-119.95;NLC;LEMOORE;USA;25.46;Juni
27.44;-99.57;NLD;NUEVO LAREDO;MEXICO;30.74;Juni
-29.04;167.94;NLK;NORFOLK ISLAND;AUSTRALIA;17.11;Juni
-4.33;15.33;NLO;KINSHASA;ZAIRE;24.04;Juni
-25.5;30.91;NLP;NELSPRUIT;SOUTH AFRICA;15.46;Juni
32.55;-88.56;NMM;MERIDIAN;USA;25.87;Juni
22.61;108.17;NNG;NANNING;CHINA;27.88;Juni
53.91;-8.82;NOC;CONNAUGHT;IRELAND;12.55;Juni
31.23;-110.98;NOG;NOGALES;MEXICO;27.44;Juni
10.31;123.98;NOP;MASBATE;PHILIPPINES;28.65;Juni
-13.31;48.31;NOS;NOSY-BE;MADAGASCAR;25.39;Juni
-22.01;166.21;NOU;NOUMEA;NEW CALEDONIA;20.53;Juni
48.14;-123.41;NOW;PORT ANGELES;USA;13.8;Juni
30.35;-87.32;NPA;PENSACOLA;USA;27.32;Juni
-39.01;174.18;NPL;NEW PLYMOUTH;NEW ZEALAND;10.78;Juni
35.36;-89.87;NQA;MILLINGTON;USA;26.9;Juni
27.51;-97.81;NQI;KINGSVILLE;USA;28.53;Juni
-38.95;-68.16;NQN;NEUQUEN;ARGENTINA;6.91;Juni
58.59;16.25;NRK;NORRKOEPING;SWEDEN;17.73;Juni
35.77;140.39;NRT;TOKYO;JAPAN;21.61;Juni
30.72;-87.02;NSE;MILTON;USA;26.9;Juni
8.47;99.96;NST;NAKHON SI THAMMARAT;THAILAND;28.31;Juni
37.4;14.92;NSY;SIGONELLA;ITALY;11.7;Juni
34.12;-119.12;NTD;POINT MUGU;USA;17.43;Juni
47.15;-1.61;NTE;NANTES;FRANCE;17.7;Juni
33.71;-117.83;NTK;TUSTIN;USA;19.99;Juni
25.87;-100.24;NTR;MONTERREY;MEXICO;28.62;Juni
36.82;-76.03;NTU;OCEANA;USA;24.29;Juni
37.42;-122.05;NUQ;MOUNTAIN VIEW;USA;18.73;Juni
48.35;-122.66;NUW;WHIDBEY ISLAND;USA;15.17;Juni
47;3.11;NVS;NEVERS;FRANCE;20.5;Juni
-26.88;-48.65;NVT;NAVEGANTES;BRAZIL;18.4;Juni
52.68;1.28;NWI;NORWICH;ENGLAND;17.98;Juni
40.2;-75.15;NXX;WILLOW GROVE;USA;22.56;Juni
-0.37;36.98;NYE;NYERI;KENYA;16.7;Juni
38.5;-77.31;NYG;QUANTICO;USA;23.85;Juni
7.36;-2.33;NYI;SUNYANI;GHANA;25.79;Juni
30.22;-81.88;NZC;JACKSONVILLE;USA;26.57;Juni
7.81;-8.7;NZE;N'ZEREKORE;GUINEA;24.6;Juni
37.72;-122.22;OAK;OAKLAND;USA;16.81;Juni
17;-96.73;OAX;OAXACA;MEXICO;21.9;Juni
48.08;11.28;OBF;OBERPFAFFENHOFEN;GERMANY;17.89;Juni
37.84;-4.85;ODB;CORDOBA;SPAIN;25.12;Juni
55.48;10.33;ODE;ODENSE;DENMARK;16.67;Juni
51.23;-0.94;ODH;ODIHAM;UK;17.61;Juni
46.43;30.68;ODS;ODESSA;RUSSIA;20.83;Juni
63.41;18.99;OER;ORNSKOLDSVIK;SWEDEN;15.25;Juni
41.12;-95.91;OFF;OMAHA;USA;23.15;Juni
24.47;122.98;OGN;YONAGUNI JIMA;JAPAN;28.65;Juni
44.63;-75.47;OGS;OGDENSBURG;USA;18.48;Juni
44.68;-75.47;OGS;OGDENSBURG;USA;18.48;Juni
31.92;5.41;OGX;OUARGLA;ALGERIA;33.22;Juni
34.78;139.36;OIM;OSHIMA;JAPAN;21.05;Juni
33.48;131.74;OIT;OITA;JAPAN;22.56;Juni
35.39;-97.6;OKC;OKLAHOMA CITY;USA;25.37;Juni
36.18;133.33;OKI;OKI ISLAND;JAPAN;5.96;Juni
34.76;133.86;OKJ;OKAYAMA;JAPAN;23.3;Juni
35.75;139.35;OKO;YOKOTA;JAPAN;21.5;Juni
31.42;-110.85;OLS;NOGALES;USA;27.44;Juni
41.3;-95.89;OMA;OMAHA;USA;23.12;Juni
64.51;-165.45;OME;NOME;USA;9.17;Juni
32.36;36.26;OMF;MAFRAQ;JORDAN;23.84;Juni
47.03;21.9;OMR;ORADEA;ROMANIA;22.4;Juni
54.97;73.31;OMS;OMSK;RUSSIA;18.01;Juni
34.06;-117.6;ONT;ONTARIO;USA;21.93;Juni
-28.16;153.51;OOL;COOLANGATTA;AUSTRALIA;16.33;Juni
66.31;-16.46;OPA;KOPASKER;ICELAND;7.4;Juni
25.91;-80.28;OPF;MIAMI;USA;24.2;Juni
41.25;-8.68;OPO;PORTO;ACORES;18.59;Juni
-23.15;-64.33;ORA;ORAN;ARGENTINA;15.58;Juni
59.22;15.04;ORB;OREBRO;SWEDEN;18.15;Juni
41.98;-87.9;ORD;CHICAGO;USA;21;Juni
47.99;1.76;ORE;ORLEANS;FRANCE;20.67;Juni
36.89;-76.2;ORF;NORFOLK;USA;24.56;Juni
51.84;-8.49;ORK;CORK;IRELAND;13.5;Juni
28.55;-81.33;ORL;ORLANDO;USA;27.01;Juni
35.62;-0.62;ORN;ORAN;ALGERIA;22.76;Juni
48.73;2.36;ORY;PARIS;FRANCE;18.13;Juni
63.19;14.5;OSD;OSTERSUND;SWEDEN;11.71;Juni
37.09;127.03;OSN;OSAN;KOREA;11.98;Juni
54.48;17.11;OSP;SLUPSK;POLAND;18.46;Juni
40.61;72.79;OSS;OSH;RUSSIA;23.76;Juni
44.57;-74.72;OTU;OTU;COLOMBIA;19;Juni
12.35;-1.51;OUA;OUAGADOUGOU;BURKINA FASO;30;Juni
34.79;-1.92;OUD;OUJDA;MOROCCO;22.57;Juni
1.62;16.04;OUE;OUESSO;CONGO;25.26;Juni
64.93;25.35;OUL;OULU;FINLAND;13.79;Juni
43.56;-6.03;OVD;AVILES;SPAIN;16.55;Juni
51.84;-1.32;OXF;OXFORD;ENGLAND;17.59;Juni
37.18;-5.62;OZP;SEVILLA;SPAIN;24.13;Juni
30.94;-6.91;OZZ;OUARZAZATE;MOROCCO;27.94;Juni
51.61;8.62;PAD;PADERBORN;GERMANY;16.62;Juni
47.91;-122.28;PAE;EVERETT;USA;17.12;Juni
44.77;-85.58;PAM;PANAMA CITY;USA;18.65;Juni
25.59;85.09;PAT;PATINA;INDIA;31.76;Juni
-9.4;-38.25;PAV;PAULO ALFONSO;BRAZIL;25.61;Juni
19.16;-98.37;PBC;PUEBLA;MEXICO;18.14;Juni
21.65;69.66;PBD;PORBANDAR;INDIA;30.85;Juni
34.18;-91.93;PBF;PINE BLUFF;USA;26.41;Juni
44.65;-73.47;PBG;PLATTSBURGH;USA;19.2;Juni
5.45;-55.19;PBM;ZANDERY;SURINAM;26.02;Juni
20.08;-98.78;PCA;PACHUCA;MEXICO;16.99;Juni
-6.34;106.76;PCB;JAKARTA;INDONESIA;27.19;Juni
-8.38;-74.57;PCL;PUCALLPA;PERU;25.79;Juni
6.18;-67.49;PCR;PUERTO CARRENO;COLOMBIA;27.28;Juni
-0.88;100.35;PDG;PADANG;INDONESIA;27.14;Juni
-34.91;-54.92;PDP;PUNTA DEL ESTE;URUGUAY;12;Juni
28.63;-100.54;PDS;PIEDRAS NEGRAS;MEXICO;30.86;Juni
-32.37;-58.06;PDU;PAYSANDU;URUGUAY;12.36;Juni
50.01;15.74;PED;PARDUBICE;CZECH REPUBLIC;20.05;Juni
57.92;56.03;PEE;PERM;RUSSIA;16.52;Juni
4.81;-75.74;PEI;PEREIRA;COLOMBIA;21.82;Juni
40.08;116.58;PEK;BEIJING;CHINA;7.49;Juni
-12.61;-69.23;PEM;PUERTO MALDONADO;PERU;25.1;Juni
-31.94;115.97;PER;PERTH;AUSTRALIA;13.82;Juni
-31.72;-52.33;PET;PELOTAS;BRAZIL;15.23;Juni
15.26;-83.78;PEU;PUERTO LEMPIRA;HONDURAS;28.46;Juni
33.99;71.51;PEW;PESHAWAR;PAKISTAN;15.05;Juni
28.95;-98.52;PEZ;PENZA;RUSSIA;29.43;Juni
-28.24;-52.33;PFB;PASSO FUNDO;BRAZIL;12.8;Juni
34.72;32.49;PFO;PAPHOS;CYPRUS;17.56;Juni
-2.16;106.14;PGK;PANGKAL PINANG;INDONESIA;27.49;Juni
5.02;6.95;PHC;PORT HARTCOURT;NIGERIA;26.48;Juni
-20.38;118.63;PHE;PORT HEDLAND;AUSTRALIA;20.89;Juni
37.13;-76.49;PHF;NEWPORT NEWS;USA;15.3;Juni
39.87;-75.24;PHL;PHILADELPHIA;USA;23.26;Juni
42.91;-82.53;PHN;PORT HURON;USA;17;Juni
16.78;100.28;PHS;PHITSANULOK;THAILAND;29.41;Juni
-23.94;31.16;PHW;PHALABORWA;SOUTH AFRICA;14.5;Juni
33.43;-112.01;PHX;PHOENIX;USA;33.11;Juni
27.91;-82.69;PIE;ST. PETERSBURG;USA;27.87;Juni
22.67;120.46;PIF;PINGTUNG;TAIWAN;29.33;Juni
55.51;-4.59;PIK;PRESTWICK;UK;15.5;Juni
-13.75;-76.22;PIO;PISCO;PERU;17.8;Juni
46.59;0.31;PIS;POITIERS;FRANCE;18.1;Juni
40.49;-80.23;PIT;PITTSBURGH (PENNSYLVA);USA;20.9;Juni
-5.21;-80.62;PIU;PIURA;PERU;22.54;Juni
